transaction_id,customer_id,product_id,transaction_date,quantity,total_amount
5198,704,67,2024-11-12,5,1328.85
5199,582,85,2023-03-27,1,51.32
5200,668,100,2022-02-15,5,214.9
5201,620,25,2022-04-19,4,451.36
5202,706,5,2022-02-16,5,1410.35
5203,465,42,2024-10-05,1,383.96
5204,781,94,2023-10-04,3,275.13
5205,916,15,2023-03-29,2,663.36
5206,708,45,2022-05-08,2,393.72
5207,667,8,2024-08-28,4,1784.6
5208,465,11,2023-03-28,2,524.74
5209,803,66,2022-11-07,5,680.9
5210,218,59,2024-12-21,1,315.38
5211,87,9,2023-10-29,5,2001.65
5212,493,42,2023-05-11,5,1919.8
5213,529,10,2022-09-15,4,99.56
5214,889,12,2023-03-02,3,1433.22
5215,636,53,2024-07-07,4,350.32
5216,959,65,2024-10-08,5,1540.6
5217,103,28,2023-09-26,4,292.72
5218,746,59,2024-01-03,4,1261.52
5219,622,2,2022-07-04,2,96.34
5220,266,35,2024-03-03,2,124.7
5221,615,54,2022-03-20,1,208.08
5222,496,55,2024-03-08,1,312.38
5223,118,68,2023-01-09,1,141.61
5224,851,84,2024-02-18,2,24.52
5225,497,92,2022-06-30,4,612.88
5226,820,59,2022-12-20,3,946.14
5227,607,98,2024-06-09,2,927.78
5228,963,89,2023-04-13,1,290.88
5229,291,6,2024-07-23,2,795.06
5230,99,41,2024-05-10,5,1690.7
5231,305,19,2022-06-28,5,306.7
5232,954,28,2024-01-11,4,292.72
5233,339,20,2022-08-11,4,1266.28
5234,262,49,2022-08-18,5,2087.6
5235,431,70,2023-06-07,1,435.55
5236,933,37,2023-11-13,4,1134.4
5237,150,40,2023-07-11,3,888.15
5238,757,1,2024-06-17,5,2184.8
5239,714,57,2024-12-01,3,394.32
5240,271,39,2023-06-23,1,470.86
5241,567,74,2022-04-11,4,1797.4
5242,58,2,2023-08-31,1,48.17
5243,653,16,2022-12-19,5,933.3
5244,807,37,2022-05-01,4,1134.4
5245,226,12,2022-12-03,4,1910.96
5246,773,100,2022-12-26,3,128.94
5247,10,84,2022-07-14,2,24.52
5248,44,85,2022-02-05,5,256.6
5249,47,97,2023-07-16,3,975.18
5250,784,68,2023-11-19,2,283.22
5251,92,100,2022-07-12,4,171.92
5252,303,66,2022-12-11,4,544.72
5253,911,2,2023-12-26,3,144.51
5254,533,37,2024-05-31,4,1134.4
5255,589,15,2024-06-22,3,995.04
5256,660,95,2024-07-09,5,1696.45
5257,615,43,2022-01-22,5,1759.9
5258,205,61,2022-07-03,3,326.7
5259,64,10,2022-01-30,2,49.78
5260,820,57,2023-08-01,5,657.2
5261,938,47,2023-09-08,2,967.04
5262,360,67,2023-01-23,4,1063.08
5263,70,71,2024-09-15,4,1341.6
5264,101,29,2022-12-23,3,993.15
5265,758,29,2022-03-31,2,662.1
5266,37,21,2024-05-14,2,906.26
5267,92,98,2024-06-08,5,2319.45
5268,640,48,2024-07-27,5,889.6
5269,208,94,2024-05-31,2,183.42
5270,549,39,2023-06-19,4,1883.44
5271,730,95,2023-03-18,2,678.58
5272,92,85,2023-09-25,5,256.6
5273,377,47,2024-02-22,4,1934.08
5274,302,73,2022-04-19,4,1916.4
5275,707,31,2023-07-16,3,93.48
5276,500,64,2024-08-14,3,1337.79
5277,254,90,2023-06-19,1,59.98
5278,955,87,2024-10-19,1,298.5
5279,340,93,2024-07-25,2,490.44
5280,446,30,2024-12-19,2,653.02
5281,446,90,2022-04-12,5,299.9
5282,131,41,2023-01-17,4,1352.56
5283,911,81,2022-06-04,1,308.87
5284,258,7,2022-08-16,1,384.34
5285,378,68,2022-06-16,2,283.22
5286,357,46,2022-02-20,3,1144.2
5287,517,57,2024-06-12,5,657.2
5288,242,17,2024-01-03,4,538.56
5289,951,36,2024-04-22,2,782.74
5290,12,72,2023-06-27,4,306.32
5291,751,46,2022-05-23,5,1907.0
5292,282,97,2023-03-18,3,975.18
5293,649,100,2024-06-11,1,42.98
5294,646,15,2023-03-07,2,663.36
5295,253,67,2024-09-25,3,797.31
5296,884,96,2023-11-13,4,958.12
5297,855,96,2022-04-11,1,239.53
5298,102,40,2023-02-10,3,888.15
5299,575,1,2024-10-06,2,873.92
5300,826,51,2023-01-01,2,756.9
5301,73,72,2022-04-05,2,153.16
5302,732,95,2023-12-29,4,1357.16
5303,328,71,2024-05-20,2,670.8
5304,981,98,2022-03-11,2,927.78
5305,236,37,2024-09-10,2,567.2
5306,565,64,2024-08-13,3,1337.79
5307,360,74,2024-09-01,1,449.35
5308,630,43,2022-01-28,2,703.96
5309,666,9,2023-10-13,1,400.33
5310,543,66,2022-03-12,4,544.72
5311,926,2,2023-10-17,2,96.34
5312,729,90,2023-12-11,2,119.96
5313,522,89,2023-09-25,2,581.76
5314,763,82,2024-08-20,3,1239.9
5315,920,62,2022-11-16,5,1752.55
5316,281,93,2023-08-18,1,245.22
5317,194,61,2023-12-09,4,435.6
5318,464,16,2022-08-14,3,559.98
5319,10,60,2022-10-24,5,147.45
5320,864,89,2022-05-09,4,1163.52
5321,637,10,2024-04-24,1,24.89
5322,626,24,2024-05-10,2,249.12
5323,901,51,2023-12-21,4,1513.8
5324,281,99,2023-02-10,1,422.08
5325,818,13,2024-07-11,5,1510.1
5326,31,75,2023-09-17,2,786.04
5327,157,75,2023-12-04,4,1572.08
5328,284,18,2024-07-24,2,358.44
5329,878,30,2024-07-30,1,326.51
5330,433,4,2024-02-16,2,281.24
5331,824,75,2024-07-05,1,393.02
5332,955,92,2022-04-01,3,459.66
5333,316,57,2024-01-30,5,657.2
5334,296,47,2023-08-05,5,2417.6
5335,963,78,2022-12-09,2,28.12
5336,810,48,2023-12-31,1,177.92
5337,568,75,2023-08-03,1,393.02
5338,600,40,2022-11-21,3,888.15
5339,616,82,2022-08-13,5,2066.5
5340,164,26,2023-05-07,4,615.4
5341,741,86,2022-03-14,2,852.62
5342,203,52,2024-05-17,4,1375.2
5343,654,48,2023-12-02,2,355.84
5344,827,1,2022-05-03,1,436.96
5345,215,66,2022-10-05,4,544.72
5346,917,56,2024-12-06,1,172.86
5347,368,77,2024-07-14,4,272.72
5348,41,62,2023-11-07,4,1402.04
5349,363,75,2023-11-02,4,1572.08
5350,228,86,2022-03-14,5,2131.55
5351,714,32,2024-05-04,3,184.77
5352,853,18,2023-06-28,4,716.88
5353,156,62,2023-04-04,5,1752.55
5354,848,12,2022-04-15,5,2388.7
5355,219,39,2022-03-25,1,470.86
5356,117,86,2022-07-11,3,1278.93
5357,232,94,2023-09-15,2,183.42
5358,900,40,2024-06-27,1,296.05
5359,222,41,2023-01-28,1,338.14
5360,299,56,2023-12-17,3,518.58
5361,352,57,2022-01-17,1,131.44
5362,731,28,2022-03-23,2,146.36
5363,136,27,2022-08-25,2,481.94
5364,650,81,2024-11-20,4,1235.48
5365,587,87,2022-11-10,2,597.0
5366,779,96,2022-06-28,4,958.12
5367,794,19,2022-02-20,5,306.7
5368,678,4,2024-05-23,3,421.86
5369,85,64,2024-05-29,2,891.86
5370,935,80,2022-10-05,3,534.6
5371,248,26,2024-02-22,3,461.55
5372,251,79,2024-09-08,3,985.59
5373,345,16,2022-04-01,1,186.66
5374,946,27,2024-08-26,1,240.97
5375,32,3,2023-02-11,3,1417.35
5376,808,24,2023-06-01,2,249.12
5377,464,88,2022-03-03,5,864.65
5378,721,20,2024-07-27,1,316.57
5379,150,96,2023-02-10,3,718.59
5380,318,85,2023-04-01,4,205.28
5381,960,26,2024-08-16,1,153.85
5382,639,50,2024-07-24,2,397.12
5383,966,27,2023-03-10,1,240.97
5384,114,75,2024-05-09,2,786.04
5385,283,80,2024-02-07,1,178.2
5386,852,57,2022-12-24,2,262.88
5387,328,58,2025-01-05,1,449.65
5388,96,4,2022-06-13,5,703.1
5389,265,57,2023-06-17,5,657.2
5390,897,75,2024-04-12,3,1179.06
5391,668,6,2022-03-09,4,1590.12
5392,129,49,2023-03-02,4,1670.08
5393,105,87,2024-07-12,1,298.5
5394,115,80,2024-03-26,5,891.0
5395,228,57,2024-09-15,5,657.2
5396,451,45,2024-04-21,2,393.72
5397,79,71,2024-07-19,3,1006.2
5398,286,10,2024-02-17,3,74.67
5399,50,89,2024-04-10,3,872.64
5400,857,78,2022-04-11,3,42.18
5401,168,99,2023-06-14,2,844.16
5402,50,42,2023-02-11,1,383.96
5403,961,16,2023-05-29,4,746.64
5404,508,72,2022-06-21,5,382.9
5405,746,96,2022-11-28,1,239.53
5406,481,77,2024-06-15,1,68.18
5407,646,84,2024-11-12,3,36.78
5408,835,13,2023-09-12,5,1510.1
5409,976,89,2024-11-04,3,872.64
5410,40,67,2022-08-16,4,1063.08
5411,642,35,2022-02-18,3,187.05
5412,576,5,2024-01-18,5,1410.35
5413,306,7,2024-11-14,4,1537.36
5414,113,59,2023-01-26,4,1261.52
5415,661,46,2022-05-18,4,1525.6
5416,434,4,2023-09-02,1,140.62
5417,230,45,2024-01-24,3,590.58
5418,920,80,2023-10-15,3,534.6
5419,802,67,2022-04-02,1,265.77
5420,565,74,2022-12-23,4,1797.4
5421,466,70,2023-06-04,2,871.1
5422,888,42,2023-03-14,3,1151.88
5423,81,66,2024-01-20,1,136.18
5424,334,38,2023-02-21,5,2129.8
5425,873,96,2024-12-25,2,479.06
5426,624,20,2022-05-21,5,1582.85
5427,409,100,2022-04-18,1,42.98
5428,55,39,2022-11-23,1,470.86
5429,396,47,2024-09-02,5,2417.6
5430,290,61,2023-08-17,3,326.7
5431,826,32,2024-12-13,4,246.36
5432,56,90,2023-07-10,4,239.92
5433,953,69,2023-02-17,2,270.86
5434,507,11,2023-09-13,1,262.37
5435,434,30,2024-07-20,4,1306.04
5436,604,94,2023-05-10,4,366.84
5437,826,8,2022-07-20,5,2230.75
5438,487,45,2024-12-30,3,590.58
5439,722,9,2024-05-21,2,800.66
5440,964,37,2024-01-20,2,567.2
5441,18,24,2023-04-14,1,124.56
5442,516,44,2023-08-06,3,325.65
5443,949,83,2023-07-21,3,376.68
5444,379,99,2024-03-23,3,1266.24
5445,262,40,2023-12-05,2,592.1
5446,754,41,2022-07-05,3,1014.42
5447,260,8,2024-01-09,2,892.3
5448,564,12,2024-12-18,4,1910.96
5449,196,39,2024-09-13,3,1412.58
5450,193,21,2024-06-25,2,906.26
5451,856,60,2022-07-27,3,88.47
5452,998,33,2024-06-16,1,206.33
5453,801,24,2022-07-24,3,373.68
5454,931,92,2023-09-15,2,306.44
5455,200,15,2022-10-21,3,995.04
5456,133,99,2022-11-28,4,1688.32
5457,511,97,2023-04-05,2,650.12
5458,736,39,2024-02-24,5,2354.3
5459,15,69,2023-07-24,5,677.15
5460,210,11,2022-06-29,2,524.74
5461,128,60,2023-05-10,4,117.96
5462,881,39,2023-04-28,5,2354.3
5463,252,17,2023-01-29,3,403.92
5464,92,49,2022-03-26,4,1670.08
5465,489,20,2024-11-19,5,1582.85
5466,72,49,2022-10-06,2,835.04
5467,861,25,2024-04-18,2,225.68
5468,276,27,2024-07-16,2,481.94
5469,59,50,2023-10-19,5,992.8
5470,818,73,2023-10-23,5,2395.5
5471,553,34,2023-03-20,4,48.6
5472,373,72,2023-08-11,2,153.16
5473,610,38,2023-01-24,1,425.96
5474,818,72,2023-06-07,5,382.9
5475,438,57,2022-12-19,1,131.44
5476,603,5,2022-03-15,3,846.21
5477,908,7,2022-06-09,5,1921.7
5478,398,98,2023-09-19,4,1855.56
5479,267,7,2024-12-30,3,1153.02
5480,622,70,2022-08-14,1,435.55
5481,58,21,2024-06-22,2,906.26
5482,930,51,2022-02-12,1,378.45
5483,850,17,2022-07-25,2,269.28
5484,834,61,2024-04-05,5,544.5
5485,943,32,2024-02-27,2,123.18
5486,269,16,2023-06-13,2,373.32
5487,929,43,2023-09-27,4,1407.92
5488,730,21,2022-06-30,1,453.13
5489,715,36,2023-03-20,3,1174.11
5490,533,5,2023-12-13,5,1410.35
5491,590,68,2023-06-28,4,566.44
5492,840,42,2024-05-27,2,767.92
5493,829,26,2022-05-29,4,615.4
5494,738,48,2024-02-19,3,533.76
5495,274,32,2025-01-09,5,307.95
5496,80,95,2024-01-01,3,1017.87
5497,430,97,2023-12-24,3,975.18
5498,59,47,2022-05-04,1,483.52
5499,793,8,2024-03-21,5,2230.75
5500,419,69,2023-01-02,4,541.72
5501,804,58,2022-12-03,4,1798.6
5502,646,65,2024-01-23,3,924.36
5503,932,66,2022-02-16,5,680.9
5504,647,30,2022-02-12,1,326.51
5505,185,95,2023-12-12,1,339.29
5506,509,67,2022-12-25,2,531.54
5507,473,62,2023-09-23,5,1752.55
5508,246,1,2023-06-21,5,2184.8
5509,135,85,2024-12-05,3,153.96
5510,160,57,2022-09-08,3,394.32
5511,662,62,2023-11-29,2,701.02
5512,582,10,2022-05-25,3,74.67
5513,395,100,2023-01-17,4,171.92
5514,238,72,2023-11-26,3,229.74
5515,20,31,2024-05-08,4,124.64
5516,686,2,2023-01-15,3,144.51
5517,473,76,2022-09-08,2,289.3
5518,250,74,2024-12-15,2,898.7
5519,368,9,2024-11-15,4,1601.32
5520,604,24,2024-04-11,1,124.56
5521,874,100,2023-08-30,3,128.94
5522,46,83,2024-12-20,1,125.56
5523,327,76,2023-02-27,4,578.6
5524,307,41,2023-11-25,5,1690.7
5525,446,2,2024-05-16,5,240.85
5526,212,32,2023-11-17,4,246.36
5527,698,19,2023-04-22,4,245.36
5528,319,12,2023-05-14,2,955.48
5529,852,63,2024-03-14,2,815.14
5530,266,30,2024-07-10,4,1306.04
5531,944,8,2024-04-18,5,2230.75
5532,700,99,2022-06-06,1,422.08
5533,383,50,2024-01-03,2,397.12
5534,481,43,2022-10-17,4,1407.92
5535,980,76,2023-01-25,1,144.65
5536,684,80,2023-11-11,5,891.0
5537,842,88,2025-01-13,1,172.93
5538,155,11,2023-10-11,1,262.37
5539,55,11,2022-05-11,2,524.74
5540,336,82,2024-05-11,3,1239.9
5541,61,33,2024-04-10,1,206.33
5542,820,60,2024-02-07,4,117.96
5543,483,29,2022-04-15,2,662.1
5544,533,56,2022-10-07,2,345.72
5545,1000,56,2022-06-09,5,864.3
5546,383,99,2024-06-13,1,422.08
5547,460,3,2024-01-12,1,472.45
5548,771,56,2023-06-06,3,518.58
5549,61,89,2024-02-02,3,872.64
5550,681,50,2024-11-20,3,595.68
5551,209,85,2022-03-08,1,51.32
5552,549,33,2023-09-26,3,618.99
5553,513,75,2024-10-02,3,1179.06
5554,941,82,2023-07-25,2,826.6
5555,128,91,2022-08-24,3,384.81
5556,637,50,2024-01-22,4,794.24
5557,288,48,2022-01-27,4,711.68
5558,367,64,2023-06-09,3,1337.79
5559,862,73,2023-06-01,2,958.2
5560,886,45,2024-05-31,2,393.72
5561,878,75,2023-12-31,4,1572.08
5562,125,1,2022-05-09,2,873.92
5563,739,70,2025-01-15,3,1306.65
5564,717,29,2023-07-28,3,993.15
5565,266,77,2023-09-15,2,136.36
5566,865,48,2024-05-23,4,711.68
5567,991,84,2024-01-31,2,24.52
5568,686,89,2022-09-28,2,581.76
5569,734,95,2022-11-13,1,339.29
5570,886,2,2024-09-04,3,144.51
5571,378,15,2023-04-16,1,331.68
5572,396,35,2023-12-31,1,62.35
5573,940,89,2024-08-16,3,872.64
5574,962,79,2024-05-07,2,657.06
5575,609,26,2024-04-01,3,461.55
5576,565,75,2023-05-08,3,1179.06
5577,625,67,2022-05-02,5,1328.85
5578,667,64,2023-01-04,5,2229.65
5579,920,91,2024-04-03,2,256.54
5580,753,12,2022-07-27,2,955.48
5581,478,14,2022-08-18,5,1205.85
5582,252,89,2023-11-01,2,581.76
5583,942,88,2023-10-21,2,345.86
5584,676,56,2022-09-04,2,345.72
5585,184,73,2023-06-25,1,479.1
5586,731,50,2022-07-06,5,992.8
5587,292,95,2024-01-31,4,1357.16
5588,553,62,2025-01-01,3,1051.53
5589,678,99,2023-12-06,5,2110.4
5590,30,18,2023-10-16,5,896.1
5591,947,39,2023-09-27,3,1412.58
5592,810,78,2022-09-16,1,14.06
5593,894,13,2024-07-02,1,302.02
5594,121,30,2024-10-26,1,326.51
5595,826,20,2023-02-03,2,633.14
5596,954,33,2023-01-23,3,618.99
5597,544,32,2024-07-06,3,184.77
5598,264,44,2024-06-30,4,434.2
5599,670,61,2023-06-02,4,435.6
5600,815,83,2022-01-23,3,376.68
5601,790,41,2024-05-09,2,676.28
5602,735,95,2023-03-18,1,339.29
5603,699,48,2024-11-11,2,355.84
5604,123,22,2023-04-02,4,238.32
5605,933,14,2023-05-05,2,482.34
5606,991,98,2023-05-08,5,2319.45
5607,67,2,2022-05-05,2,96.34
5608,22,73,2024-07-25,4,1916.4
5609,449,56,2023-08-14,5,864.3
5610,115,7,2023-07-11,5,1921.7
5611,769,4,2022-12-25,1,140.62
5612,24,3,2023-01-31,3,1417.35
5613,484,7,2024-08-02,5,1921.7
5614,771,3,2023-04-11,2,944.9
5615,923,33,2024-09-24,4,825.32
5616,164,65,2023-08-03,2,616.24
5617,549,81,2022-08-05,2,617.74
5618,280,68,2022-05-17,1,141.61
5619,447,37,2023-09-30,5,1418.0
5620,314,93,2025-01-11,3,735.66
5621,825,75,2022-03-25,5,1965.1
5622,585,4,2022-06-11,3,421.86
5623,60,46,2024-11-22,5,1907.0
5624,122,17,2023-01-21,1,134.64
5625,283,64,2023-09-25,3,1337.79
5626,558,76,2023-03-05,1,144.65
5627,103,92,2023-08-31,2,306.44
5628,183,84,2023-07-29,1,12.26
5629,290,59,2024-04-23,5,1576.9
5630,62,88,2023-07-04,2,345.86
5631,414,44,2023-09-08,5,542.75
5632,15,93,2023-02-04,3,735.66
5633,933,86,2024-08-27,1,426.31
5634,201,93,2022-11-10,4,980.88
5635,877,69,2023-01-07,3,406.29
5636,910,33,2023-11-14,4,825.32
5637,65,68,2024-09-13,3,424.83
5638,933,59,2024-02-23,1,315.38
5639,31,59,2022-06-01,3,946.14
5640,383,48,2024-12-09,3,533.76
5641,794,34,2023-07-28,2,24.3
5642,860,30,2025-01-01,4,1306.04
5643,963,90,2022-10-05,1,59.98
5644,439,57,2024-08-16,4,525.76
5645,939,54,2024-01-08,3,624.24
5646,161,22,2022-11-05,2,119.16
5647,121,70,2024-10-09,1,435.55
5648,78,17,2023-12-09,3,403.92
5649,986,71,2022-08-24,2,670.8
5650,438,10,2023-02-07,5,124.45
5651,794,1,2022-08-16,4,1747.84
5652,413,46,2024-03-16,2,762.8
5653,295,6,2022-05-10,4,1590.12
5654,539,56,2022-04-14,5,864.3
5655,717,24,2022-09-12,3,373.68
5656,698,76,2023-05-22,1,144.65
5657,56,96,2024-03-25,2,479.06
5658,453,80,2024-06-20,5,891.0
5659,841,72,2023-07-31,1,76.58
5660,69,98,2024-12-17,3,1391.67
5661,274,48,2024-08-15,1,177.92
5662,281,21,2023-09-27,4,1812.52
5663,81,43,2023-05-20,2,703.96
5664,538,16,2023-09-03,1,186.66
5665,358,60,2024-11-17,1,29.49
5666,46,38,2024-04-07,4,1703.84
5667,800,83,2024-10-13,3,376.68
5668,676,11,2024-07-10,2,524.74
5669,652,25,2023-03-17,1,112.84
5670,177,96,2024-01-20,1,239.53
5671,489,17,2022-03-08,2,269.28
5672,670,35,2024-12-29,5,311.75
5673,945,41,2023-11-16,5,1690.7
5674,749,73,2022-03-15,1,479.1
5675,34,70,2023-02-12,3,1306.65
5676,890,5,2022-01-21,2,564.14
5677,533,20,2024-06-12,4,1266.28
5678,449,59,2022-08-28,5,1576.9
5679,648,31,2023-11-10,5,155.8
5680,401,38,2025-01-02,5,2129.8
5681,85,70,2024-10-12,4,1742.2
5682,418,57,2023-07-25,2,262.88
5683,85,92,2022-07-09,1,153.22
5684,634,93,2024-02-16,5,1226.1
5685,15,44,2022-07-31,3,325.65
5686,351,8,2023-06-01,4,1784.6
5687,156,98,2023-02-12,2,927.78
5688,712,39,2022-11-14,2,941.72
5689,435,71,2022-01-19,2,670.8
5690,762,65,2024-10-17,4,1232.48
5691,366,71,2023-02-01,3,1006.2
5692,959,9,2022-07-18,5,2001.65
5693,327,31,2023-08-05,4,124.64
5694,961,89,2025-01-09,4,1163.52
5695,311,72,2024-02-15,2,153.16
5696,485,32,2023-12-14,1,61.59
5697,900,95,2024-05-15,2,678.58
5698,426,80,2022-04-22,1,178.2
5699,928,48,2023-12-19,4,711.68
5700,993,85,2024-10-20,4,205.28
5701,235,99,2023-05-06,4,1688.32
5702,778,23,2022-03-13,1,27.58
5703,562,66,2022-11-11,3,408.54
5704,114,52,2023-09-13,4,1375.2
5705,993,42,2024-06-09,5,1919.8
5706,312,64,2022-08-02,1,445.93
5707,478,17,2023-03-15,4,538.56
5708,704,46,2023-09-12,4,1525.6
5709,978,11,2023-08-08,5,1311.85
5710,632,90,2024-08-30,4,239.92
5711,568,76,2022-06-21,5,723.25
5712,439,65,2023-05-26,5,1540.6
5713,941,82,2024-02-09,2,826.6
5714,532,37,2022-06-26,3,850.8
5715,333,91,2024-02-23,5,641.35
5716,546,71,2024-07-31,4,1341.6
5717,676,30,2024-06-14,2,653.02
5718,614,25,2022-03-01,1,112.84
5719,836,56,2022-05-06,2,345.72
5720,122,18,2024-02-21,2,358.44
5721,849,17,2022-02-24,3,403.92
5722,987,44,2023-02-19,2,217.1
5723,543,28,2022-09-03,2,146.36
5724,936,71,2022-06-29,4,1341.6
5725,798,62,2022-11-11,5,1752.55
5726,471,100,2022-01-29,2,85.96
5727,540,92,2023-01-17,4,612.88
5728,722,36,2024-06-20,3,1174.11
5729,583,83,2023-01-24,3,376.68
5730,175,79,2022-07-15,2,657.06
5731,288,84,2024-02-12,1,12.26
5732,215,46,2023-10-23,2,762.8
5733,762,17,2022-06-25,2,269.28
5734,46,36,2024-05-29,5,1956.85
5735,802,58,2022-05-20,4,1798.6
5736,339,15,2022-07-04,4,1326.72
5737,170,89,2023-12-19,5,1454.4
5738,879,69,2023-09-01,1,135.43
5739,313,40,2024-02-08,3,888.15
5740,713,81,2023-02-04,4,1235.48
5741,645,19,2023-07-05,2,122.68
5742,837,71,2023-12-25,5,1677.0
5743,805,50,2022-07-11,2,397.12
5744,163,99,2024-12-01,4,1688.32
5745,764,61,2024-05-20,4,435.6
5746,12,100,2022-03-12,1,42.98
5747,137,47,2023-08-13,1,483.52
5748,384,67,2022-08-01,2,531.54
5749,836,97,2022-06-23,5,1625.3
5750,332,59,2023-11-18,1,315.38
5751,701,57,2023-12-04,5,657.2
5752,775,71,2023-05-06,4,1341.6
5753,751,28,2023-02-14,4,292.72
5754,443,16,2023-10-07,3,559.98
5755,999,99,2024-10-26,1,422.08
5756,48,13,2022-12-11,4,1208.08
5757,58,4,2022-07-24,3,421.86
5758,55,70,2024-08-05,1,435.55
5759,83,53,2023-04-30,3,262.74
5760,513,16,2023-04-14,1,186.66
5761,828,42,2022-04-17,4,1535.84
5762,908,99,2023-11-29,2,844.16
5763,70,51,2023-04-16,4,1513.8
5764,72,74,2024-01-11,2,898.7
5765,802,76,2024-05-24,2,289.3
5766,471,91,2023-12-24,4,513.08
5767,920,97,2022-06-12,5,1625.3
5768,155,5,2024-01-09,2,564.14
5769,735,58,2022-07-24,2,899.3
5770,710,26,2023-09-11,3,461.55
5771,304,90,2022-04-28,2,119.96
5772,574,76,2024-04-16,5,723.25
5773,651,89,2022-10-09,1,290.88
5774,169,23,2023-09-04,2,55.16
5775,953,45,2022-01-30,3,590.58
5776,34,93,2022-07-04,5,1226.1
5777,426,79,2022-03-03,3,985.59
5778,927,81,2023-10-01,5,1544.35
5779,788,83,2022-08-27,5,627.8
5780,661,99,2024-12-23,3,1266.24
5781,22,63,2022-11-09,1,407.57
5782,812,69,2025-01-10,1,135.43
5783,516,75,2024-05-06,1,393.02
5784,546,41,2023-05-09,5,1690.7
5785,79,48,2022-10-29,2,355.84
5786,302,74,2024-04-27,1,449.35
5787,538,89,2023-10-30,4,1163.52
5788,149,68,2022-06-09,2,283.22
5789,254,78,2024-12-28,1,14.06
5790,982,27,2024-06-24,1,240.97
5791,831,64,2023-08-02,4,1783.72
5792,829,52,2022-12-17,2,687.6
5793,771,7,2022-11-06,1,384.34
5794,728,53,2024-04-19,4,350.32
5795,713,7,2025-01-12,1,384.34
5796,43,89,2022-08-19,1,290.88
5797,580,8,2022-12-08,3,1338.45
5798,467,59,2022-03-21,4,1261.52
5799,300,79,2023-03-16,3,985.59
5800,656,89,2022-12-11,5,1454.4
5801,202,65,2022-07-03,1,308.12
5802,740,19,2022-09-19,4,245.36
5803,151,18,2024-01-31,4,716.88
5804,569,41,2022-09-18,5,1690.7
5805,6,8,2023-01-31,4,1784.6
5806,487,49,2023-03-05,2,835.04
5807,591,11,2023-01-27,4,1049.48
5808,931,18,2022-12-18,5,896.1
5809,294,42,2023-04-17,4,1535.84
5810,742,72,2024-07-25,4,306.32
5811,334,78,2024-04-17,5,70.3
5812,969,13,2022-07-04,3,906.06
5813,396,32,2022-08-31,1,61.59
5814,139,35,2023-10-31,2,124.7
5815,180,11,2023-01-02,1,262.37
5816,717,12,2023-03-30,1,477.74
5817,242,76,2023-02-27,1,144.65
5818,337,24,2024-05-21,3,373.68
5819,46,4,2024-05-01,5,703.1
5820,936,57,2024-06-04,4,525.76
5821,483,48,2022-05-17,2,355.84
5822,249,54,2022-10-29,1,208.08
5823,724,41,2024-08-31,4,1352.56
5824,117,50,2023-09-15,4,794.24
5825,953,75,2022-02-04,4,1572.08
5826,233,2,2024-09-29,3,144.51
5827,471,17,2024-06-24,3,403.92
5828,559,60,2024-11-26,5,147.45
5829,524,100,2023-08-01,4,171.92
5830,886,87,2022-05-28,2,597.0
5831,148,3,2022-11-17,5,2362.25
5832,111,36,2023-08-22,2,782.74
5833,334,5,2022-08-14,5,1410.35
5834,321,35,2022-12-06,1,62.35
5835,90,35,2022-12-28,1,62.35
5836,190,6,2023-12-31,3,1192.59
5837,452,59,2023-06-02,5,1576.9
5838,643,38,2022-11-25,1,425.96
5839,231,26,2022-04-08,5,769.25
5840,618,10,2023-01-24,2,49.78
5841,467,83,2024-07-14,2,251.12
5842,383,2,2024-10-06,4,192.68
5843,796,19,2023-01-22,3,184.02
5844,258,21,2023-04-28,3,1359.39
5845,18,9,2024-03-06,4,1601.32
5846,422,6,2022-06-08,5,1987.65
5847,813,33,2024-09-23,3,618.99
5848,311,94,2023-07-13,5,458.55
5849,411,9,2023-09-26,5,2001.65
5850,419,75,2023-04-13,3,1179.06
5851,744,49,2023-01-01,1,417.52
5852,613,18,2023-05-30,3,537.66
5853,689,51,2022-07-22,1,378.45
5854,186,51,2023-05-08,2,756.9
5855,217,85,2023-12-31,5,256.6
5856,296,67,2023-05-16,5,1328.85
5857,567,28,2023-07-08,4,292.72
5858,789,95,2024-11-04,3,1017.87
5859,758,79,2024-09-19,3,985.59
5860,574,87,2024-05-27,2,597.0
5861,158,43,2023-05-13,2,703.96
5862,650,65,2022-04-04,4,1232.48
5863,936,29,2022-05-07,5,1655.25
5864,476,88,2024-05-07,5,864.65
5865,728,80,2024-09-16,4,712.8
5866,665,85,2024-05-08,1,51.32
5867,448,61,2022-06-21,5,544.5
5868,580,88,2023-06-13,4,691.72
5869,20,68,2024-06-30,5,708.05
5870,886,55,2022-08-31,5,1561.9
5871,673,57,2022-01-30,1,131.44
5872,965,88,2024-09-22,2,345.86
5873,970,16,2023-01-08,4,746.64
5874,530,33,2022-09-05,5,1031.65
5875,807,73,2024-04-10,3,1437.3
5876,539,93,2022-12-28,4,980.88
5877,58,81,2023-04-06,1,308.87
5878,418,86,2023-01-10,1,426.31
5879,14,63,2022-10-23,4,1630.28
5880,810,72,2024-10-22,1,76.58
5881,69,80,2023-01-23,3,534.6
5882,754,60,2024-01-05,2,58.98
5883,369,12,2024-09-02,1,477.74
5884,863,31,2022-06-09,2,62.32
5885,707,61,2024-08-02,4,435.6
5886,188,38,2022-06-01,2,851.92
